Date,Open,High,Low,Close,Volume
1978/6/5,6.8296,6.8932,6.8296,6.8932,3026
1978/6/6,6.9144,6.9992,6.9144,6.9568,10508
1978/6/7,6.9568,6.9568,6.8932,6.9356,12511
1978/6/8,6.9356,6.9568,6.9144,6.9568,2985
1978/6/9,6.9568,6.9568,6.872,6.9356,6951
1978/6/12,6.9356,6.9568,6.9144,6.9144,2576
1978/6/13,6.9144,6.9144,6.8508,6.9144,3434
1978/6/14,6.9144,6.978,6.9144,6.9568,15251
1978/6/15,6.9356,6.9356,6.8508,6.9356,2576
1978/6/16,6.9568,7.0204,6.9568,7.0204,9445
1978/6/19,7.0204,7.1477,7.0204,7.1477,11162
1978/6/20,7.1477,7.1689,7.0841,7.1689,6051
1978/6/21,7.1264,7.1689,7.0841,7.1689,6051
1978/6/22,7.1689,7.2537,7.1477,7.2537,4661
1978/6/23,7.2537,7.2537,7.1689,7.2537,15864
1978/6/26,7.2326,7.2326,7.1265,7.1265,7973
1978/6/27,7.1265,7.2962,7.1265,7.2537,33445
1978/6/28,7.2537,7.2749,7.1689,7.1901,59285
1978/6/29,7.1901,7.2113,7.1265,7.1265,13043
1978/6/30,7.1265,7.1689,7.1053,7.1477,2003
1978/7/3,7.1477,7.169,7.1053,7.1053,2167
1978/7/5,7.1053,7.1053,7.0417,7.0629,5070
1978/7/6,7.0629,7.1053,7.0629,7.0841,2003
1978/7/7,7.0841,7.169,7.0841,7.1053,2944
1978/7/10,7.1053,7.1477,7.1053,7.1265,4334
1978/7/11,7.1265,7.1477,7.1053,7.1265,5233
1978/7/12,7.1265,7.169,7.1265,7.1265,1595
1978/7/13,7.1265,7.169,7.1265,7.1265,2167
1978/7/14,7.1264,7.1901,7.1264,7.1689,1717
1978/7/17,7.0629,7.0629,6.9992,7.0417,4620
1978/7/18,7.0416,7.0416,6.978,7.0204,2576
1978/7/19,7.0205,7.0629,6.9992,7.0417,3434
1978/7/20,7.0417,7.1053,7.0417,7.0841,8300
1978/7/21,7.0841,7.1053,7.0417,7.1053,3843
1978/7/24,7.1053,7.1053,7.0204,7.1053,3762
1978/7/25,7.1053,7.1265,7.0629,7.1265,3925
1978/7/26,7.1265,7.1477,7.1053,7.1265,24859
1978/7/27,7.1265,7.1477,7.0841,7.1053,2903
1978/7/28,7.1053,7.1265,7.0841,7.1265,4334
1978/7/31,7.1265,7.1477,7.0841,7.1053,4048
1978/8/1,7.1053,7.1265,7.0841,7.1053,5233
1978/8/2,7.1265,7.2113,7.1265,7.1901,4906
1978/8/3,7.1902,7.2538,7.169,7.2326,7278
1978/8/4,7.2326,7.2962,7.2114,7.275,7523
1978/8/7,7.2749,7.2962,7.2113,7.2113,3148
1978/8/8,7.2113,7.3174,7.2113,7.2962,3802
1978/8/9,7.2962,7.3175,7.275,7.275,5438
1978/8/10,7.2962,7.3598,7.2962,7.3174,4089
1978/8/11,7.3175,7.3175,7.2538,7.275,4906
1978/8/14,7.2749,7.2962,7.1901,7.2537,3516
1978/8/15,7.2537,7.2749,7.2113,7.2537,2617
1978/8/16,7.2538,7.275,7.2326,7.2326,12389
1978/8/17,7.2326,7.275,7.2326,7.275,8423
1978/8/18,7.275,7.275,7.2326,7.275,4048
1978/8/21,7.275,7.275,7.2114,7.275,4784
1978/8/22,7.2537,7.2537,7.1689,7.2537,2249
1978/8/23,7.2537,7.2537,7.1901,7.1901,3680
1978/8/24,7.1901,7.2113,7.1689,7.1689,2331
1978/8/25,7.1689,7.2537,7.1477,7.2537,4866
1978/8/28,7.2538,7.275,7.2326,7.2326,3394
1978/8/29,7.2325,7.2749,7.1053,7.1901,4089
1978/8/30,7.1902,7.2538,7.169,7.2326,3966
1978/8/31,7.2325,7.2749,7.1477,7.1689,2535
1978/9/1,7.1689,7.1689,7.0629,7.0841,3639
1978/9/5,7.0841,7.0841,6.8508,6.8508,3026
1978/9/6,6.8932,6.9568,6.8932,6.9356,4375
1978/9/7,6.9568,7.0204,6.9568,6.9992,3189
1978/9/8,6.9992,7.0629,6.978,6.9992,3680
1978/9/11,6.9992,7.1053,6.9992,7.0204,4375
1978/9/12,7.0205,7.0841,7.0205,7.0417,2658
1978/9/13,7.0417,7.1053,7.0417,7.0841,7032
1978/9/14,7.0841,7.0841,6.978,7.0204,4007
1978/9/15,7.0204,7.0629,6.9144,6.9144,3598
1978/9/18,6.9144,6.9781,6.8084,6.8084,4129
1978/9/19,6.8083,6.8083,6.5326,6.5326,7973
1978/9/20,6.5539,6.7023,6.5539,6.5963,5806
1978/9/21,6.5963,6.6811,6.5963,6.6175,2412
1978/9/22,6.6175,6.6387,6.5539,6.6175,2535
1978/9/25,6.6175,6.6175,6.5963,6.5963,1881
1978/9/26,6.5963,6.6387,6.5963,6.5963,3434
1978/9/27,6.5963,6.6599,6.5539,6.5539,3026
1978/9/28,6.5538,6.5538,6.469,6.5326,3721
1978/9/29,6.5327,6.6175,6.4902,6.6175,4048
1978/10/2,6.6174,6.6174,6.5538,6.575,1145
1978/10/3,6.5751,6.6811,6.5751,6.5963,2617
1978/10/4,6.5963,6.6811,6.575,6.6599,2780
1978/10/5,6.6599,6.6599,6.5963,6.6599,2290
1978/10/6,6.6599,6.766,6.6175,6.7448,4048
1978/10/9,6.7448,6.766,6.7024,6.7448,1308
1978/10/10,6.7447,6.7659,6.7235,6.7235,1349
1978/10/11,6.7235,6.7659,6.7023,6.7235,1922
1978/10/12,6.7235,6.7659,6.6811,6.7023,2739
1978/10/13,6.7023,6.7659,6.7023,6.7235,2985
1978/10/16,6.5538,6.5538,6.469,6.469,4457
1978/10/17,6.469,6.4902,6.4266,6.4478,3843
1978/10/18,6.4478,6.4478,6.2568,6.2993,5192
1978/10/19,6.2994,6.2994,6.1509,6.1933,4743
1978/10/20,6.1508,6.1508,6.0872,6.1508,4293
1978/10/23,6.1508,6.172,6.1084,6.1508,5438
1978/10/24,6.1721,6.2569,6.1721,6.2145,3189
1978/10/25,6.2145,6.2357,6.1084,6.1084,5152
1978/10/26,6.1084,6.172,6.1084,6.1084,5397
