Date,Open,High,Low,Close,Volume
1974/10/9,0.3526,0.3673,0.3526,0.3526,4952
1974/10/10,0.3526,0.3673,0.3526,0.3526,8118
1974/10/11,0.4065,0.4212,0.4065,0.4065,15703
1974/10/14,0.4065,0.4114,0.3967,0.3967,8933
1974/10/15,0.3967,0.4016,0.3869,0.3869,5360
1974/10/16,0.3918,0.4065,0.3918,0.3918,5266
1974/10/17,0.4016,0.4163,0.4016,0.4016,6112
1974/10/18,0.4065,0.4212,0.4065,0.4065,4764
1974/10/21,0.4261,0.4408,0.4261,0.4261,8275
1974/10/22,0.4457,0.4604,0.4457,0.4457,7021
1974/10/23,0.4457,0.4506,0.4359,0.4359,3668
1974/10/24,0.4359,0.4506,0.4359,0.4359,4012
1974/10/25,0.4408,0.4555,0.4408,0.4408,6676
1974/10/28,0.4359,0.4359,0.4212,0.4212,3573
1974/10/29,0.4261,0.4408,0.4261,0.4261,9027
1974/10/30,0.4261,0.4261,0.4114,0.4114,9372
1974/10/31,0.4114,0.4212,0.4065,0.4065,5015
1974/11/1,0.3967,0.3967,0.382,0.382,5109
1974/11/4,0.3477,0.3477,0.333,0.333,7835
1974/11/5,0.3575,0.3722,0.3575,0.3575,11378
1974/11/6,0.3624,0.3771,0.3624,0.3624,8807
1974/11/7,0.3624,0.3771,0.3624,0.3624,6174
1974/11/8,0.3624,0.3722,0.3575,0.3575,5642
1974/11/11,0.3575,0.3673,0.3526,0.3526,846
1974/11/12,0.3526,0.3624,0.3477,0.3477,4012
1974/11/13,0.3477,0.3575,0.3428,0.3428,9277
1974/11/14,0.3428,0.3575,0.3428,0.3428,17739
1974/11/15,0.333,0.333,0.3183,0.3183,5861
1974/11/18,0.3134,0.3134,0.2987,0.2987,10154
1974/11/19,0.2987,0.3134,0.2987,0.2987,14134
1974/11/20,0.3085,0.3232,0.3085,0.3085,4889
1974/11/21,0.3085,0.3232,0.3085,0.3085,3823
1974/11/22,0.3085,0.3232,0.3085,0.3085,5014
1974/11/25,0.3085,0.3134,0.2987,0.2987,3761
1974/11/26,0.3183,0.333,0.3183,0.3183,4262
1974/11/27,0.3183,0.333,0.3183,0.3183,4325
1974/11/29,0.3183,0.333,0.3183,0.3183,2100
1974/12/2,0.3183,0.3183,0.3036,0.3036,5233
1974/12/3,0.3036,0.3085,0.2938,0.2938,5986
1974/12/4,0.2939,0.2988,0.2841,0.2841,23448
1974/12/5,0.2792,0.2792,0.2645,0.2645,20187
1974/12/6,0.2645,0.2792,0.2645,0.2645,3448
1974/12/9,0.2645,0.2792,0.2645,0.2645,10940
1974/12/10,0.2841,0.2988,0.2841,0.2841,9091
1974/12/11,0.2987,0.3134,0.2987,0.2987,6519
1974/12/12,0.3085,0.3232,0.3085,0.3085,16453
1974/12/13,0.3085,0.3232,0.3085,0.3085,4764
1974/12/16,0.3085,0.3134,0.2987,0.2987,16265
1974/12/17,0.2987,0.3134,0.2987,0.2987,5014
1974/12/18,0.2987,0.3134,0.2987,0.2987,5234
1974/12/19,0.2938,0.2938,0.2791,0.2791,4293
1974/12/20,0.2742,0.2742,0.2595,0.2595,9808
1974/12/23,0.2595,0.2742,0.2595,0.2595,11751
1974/12/24,0.2889,0.3036,0.2889,0.2889,8492
1974/12/26,0.2987,0.3134,0.2987,0.2987,6613
1974/12/27,0.2987,0.3036,0.2889,0.2889,11407
1974/12/30,0.289,0.2988,0.2841,0.2841,4075
